station,date,value,model
KDEN,2025-04-17,73.2,ECMWF
KDEN,2025-04-18,56.1,ECMWF
KDEN,2025-04-19,46.3,ECMWF
KDEN,2025-04-20,60.2,ECMWF
KDEN,2025-04-21,68.3,ECMWF
KDEN,2025-04-22,70.6,ECMWF
KDEN,2025-04-23,68.1,ECMWF
KDEN,2025-04-24,66.2,ECMWF
KDEN,2025-04-25,63.0,ECMWF
KDEN,2025-04-26,72.2,ECMWF
KDEN,2025-04-27,75.4,ECMWF
KDEN,2025-04-28,74.2,ECMWF
KDEN,2025-04-29,64.0,ECMWF
KDEN,2025-04-30,68.8,ECMWF
KDEN,2025-05-01,58.6,ECMWF
KDEN,2025-05-02,61.7,ECMWF
KDEN,2025-05-03,73.8,ECMWF
KDEN,2025-05-04,75.8,ECMWF
KDEN,2025-05-05,71.5,ECMWF
KDEN,2025-05-06,53.4,ECMWF
KDEN,2025-05-07,55.3,ECMWF
KDEN,2025-05-08,65.7,ECMWF
KDEN,2025-05-09,70.3,ECMWF
KDEN,2025-05-10,76.0,ECMWF
KDEN,2025-05-11,81.3,ECMWF
KDEN,2025-05-12,84.3,ECMWF
KDEN,2025-05-13,84.7,ECMWF
KDEN,2025-05-14,83.0,ECMWF
KDEN,2025-05-15,65.2,ECMWF
KDEN,2025-05-16,68.6,ECMWF
KDEN,2025-05-17,72.8,ECMWF
KDEN,2025-05-18,68.2,ECMWF
KDEN,2025-05-19,57.4,ECMWF
KDEN,2025-05-20,68.5,ECMWF
KDEN,2025-05-21,71.7,ECMWF
KDEN,2025-05-22,76.9,ECMWF
KDEN,2025-05-23,79.0,ECMWF
KDEN,2025-05-24,78.0,ECMWF
KDEN,2025-05-25,60.3,ECMWF
KDEN,2025-05-26,57.8,ECMWF
KDEN,2025-05-27,70.0,ECMWF
KDEN,2025-05-28,65.2,ECMWF
KDEN,2025-05-29,65.1,ECMWF
KDEN,2025-05-30,79.6,ECMWF
KDEN,2025-05-31,75.7,ECMWF
KDEN,2025-06-01,85.1,ECMWF
KDEN,2025-06-02,79.2,ECMWF
KDEN,2025-06-03,77.2,ECMWF
KDEN,2025-06-04,67.9,ECMWF
KDEN,2025-06-05,70.1,ECMWF
KDEN,2025-06-06,63.7,ECMWF
KDEN,2025-06-07,79.3,ECMWF
KDEN,2025-06-08,77.6,ECMWF
KDEN,2025-06-09,76.9,ECMWF
KDEN,2025-06-10,86.1,ECMWF
KDEN,2025-06-11,85.2,ECMWF
KDEN,2025-06-12,88.6,ECMWF
KDEN,2025-06-13,86.7,ECMWF
KDEN,2025-06-14,92.3,ECMWF
KDEN,2025-06-15,91.5,ECMWF
KDEN,2025-06-16,92.5,ECMWF
KDEN,2025-06-17,89.5,ECMWF
KDEN,2025-06-18,79.3,ECMWF
KDEN,2025-06-19,89.9,ECMWF
KDEN,2025-06-20,95.6,ECMWF
KDEN,2025-06-21,98.8,ECMWF
KDEN,2025-06-22,96.6,ECMWF
KDEN,2025-06-23,84.9,ECMWF
KDEN,2025-06-24,77.4,ECMWF
KDEN,2025-06-25,74.6,ECMWF
KDEN,2025-06-26,83.2,ECMWF
KDEN,2025-06-27,88.6,ECMWF
KDEN,2025-06-28,92.2,ECMWF
KDEN,2025-06-29,89.4,ECMWF
KDEN,2025-06-30,81.4,ECMWF
KDEN,2025-07-01,88.5,ECMWF
KDEN,2025-07-02,91.1,ECMWF
KDEN,2025-07-03,92.5,ECMWF
KDEN,2025-07-04,89.5,ECMWF
KDEN,2025-07-05,88.6,ECMWF
KDEN,2025-07-06,90.1,ECMWF
KDEN,2025-07-07,90.2,ECMWF
KDEN,2025-07-08,95.4,ECMWF
KDEN,2025-07-09,97.7,ECMWF
KDEN,2025-07-10,95.6,ECMWF
KDEN,2025-07-11,85.0,ECMWF
KDEN,2025-07-12,80.9,ECMWF
KDEN,2025-07-13,88.6,ECMWF
KDEN,2025-07-14,92.2,ECMWF
KDEN,2025-07-15,91.8,ECMWF
KDEN,2025-07-16,82.8,ECMWF
KDEN,2025-07-17,88.0,ECMWF
KDEN,2025-07-18,94.3,ECMWF
KDEN,2025-07-19,88.6,ECMWF
KDEN,2025-07-20,92.1,ECMWF
KDEN,2025-07-21,94.7,ECMWF
KDEN,2025-07-22,89.9,ECMWF
KDEN,2025-07-23,88.8,ECMWF
KDEN,2025-07-24,81.9,ECMWF
KDEN,2025-07-25,89.2,ECMWF
KDEN,2025-07-26,94.0,ECMWF
KDEN,2025-07-27,95.4,ECMWF
KDEN,2025-07-28,98.0,ECMWF
KDEN,2025-07-29,94.7,ECMWF
KDEN,2025-07-30,76.0,ECMWF
KDEN,2025-07-31,83.6,ECMWF
KDEN,2025-08-01,82.6,ECMWF
KDEN,2025-08-02,88.7,ECMWF
KDEN,2025-08-03,85.7,ECMWF
KDEN,2025-08-04,92.9,ECMWF
KDEN,2025-08-05,96.7,ECMWF
KDEN,2025-08-06,96.0,ECMWF
KDEN,2025-08-07,98.5,ECMWF
KDEN,2025-08-08,97.6,ECMWF
KDEN,2025-08-09,92.7,ECMWF
KDEN,2025-08-10,80.5,ECMWF
KDEN,2025-08-11,82.1,ECMWF
KDEN,2025-08-12,86.3,ECMWF
KDEN,2025-08-13,96.7,ECMWF
KDEN,2025-08-14,97.6,ECMWF
KDEN,2025-08-15,92.9,ECMWF
KDEN,2025-08-16,88.9,ECMWF
KDEN,2025-08-17,89.7,ECMWF
KDEN,2025-08-18,91.4,ECMWF
KDEN,2025-08-19,90.4,ECMWF
KDEN,2025-08-20,92.5,ECMWF
KDEN,2025-08-21,95.3,ECMWF
KDEN,2025-08-22,93.2,ECMWF
KDEN,2025-08-23,80.4,ECMWF
KDEN,2025-08-24,77.5,ECMWF
KDEN,2025-08-25,71.5,ECMWF
KDEN,2025-08-26,73.7,ECMWF
KDEN,2025-08-27,75.1,ECMWF
KDEN,2025-08-28,77.3,ECMWF
KDEN,2025-08-29,77.9,ECMWF
KDEN,2025-08-30,71.9,ECMWF
KDEN,2025-08-31,78.4,ECMWF
KDEN,2025-09-01,80.8,ECMWF
KDEN,2025-09-02,84.2,ECMWF
KDEN,2025-09-03,87.0,ECMWF
KDEN,2025-09-04,87.1,ECMWF
KDEN,2025-09-05,84.4,ECMWF
KDEN,2025-09-06,81.6,ECMWF
KDEN,2025-09-07,82.8,ECMWF
KDEN,2025-09-08,86.2,ECMWF
KDEN,2025-09-09,85.5,ECMWF
KDEN,2025-09-10,90.6,ECMWF
KDEN,2025-09-11,87.7,ECMWF
KDEN,2025-09-12,82.0,ECMWF
KDEN,2025-09-13,75.3,ECMWF
KDEN,2025-09-14,70.8,ECMWF
KDEN,2025-09-15,81.0,ECMWF
KDEN,2025-09-16,78.9,ECMWF
KDEN,2025-09-17,68.8,ECMWF
KDEN,2025-09-18,71.1,ECMWF
KDEN,2025-09-19,78.8,ECMWF
KDEN,2025-09-20,80.5,ECMWF
KDEN,2025-09-21,79.0,ECMWF
KDEN,2025-09-22,76.0,ECMWF
KDEN,2025-09-23,58.3,ECMWF
KDEN,2025-09-24,66.6,ECMWF
KDEN,2025-09-25,76.2,ECMWF
KDEN,2025-09-26,80.0,ECMWF
KDEN,2025-09-27,80.3,ECMWF
KDEN,2025-09-28,78.3,ECMWF
KDEN,2025-09-29,76.0,ECMWF
KDEN,2025-09-30,77.5,ECMWF
KDEN,2025-10-01,78.0,ECMWF
KDEN,2025-10-02,81.1,ECMWF
KDEN,2025-10-03,86.7,ECMWF
KDEN,2025-10-04,81.7,ECMWF
KDEN,2025-10-05,73.0,ECMWF
KDEN,2025-10-06,55.1,ECMWF
KDEN,2025-10-07,60.7,ECMWF
KDEN,2025-10-08,76.7,ECMWF
KDEN,2025-10-09,81.4,ECMWF
KDEN,2025-10-10,73.3,ECMWF
KDEN,2025-10-11,66.3,ECMWF
KDEN,2025-10-12,67.9,ECMWF
KDEN,2025-10-13,62.4,ECMWF
KDEN,2025-10-14,76.9,ECMWF
KDEN,2025-10-15,78.0,ECMWF
KDEN,2025-10-16,72.3,ECMWF
KDEN,2025-10-17,63.9,ECMWF
KDEN,2025-10-18,57.0,ECMWF
KDEN,2025-10-19,76.9,ECMWF
KDEN,2025-10-20,67.3,ECMWF
KDEN,2025-10-21,70.7,ECMWF
KDEN,2025-10-22,70.9,ECMWF
KDEN,2025-10-23,69.7,ECMWF
KDEN,2025-10-24,63.5,ECMWF
KDEN,2025-10-25,70.8,ECMWF
KDEN,2025-10-26,70.5,ECMWF
KDEN,2025-10-27,65.3,ECMWF
KDEN,2025-10-28,48.1,ECMWF
KDEN,2025-10-29,58.9,ECMWF
KDEN,2025-10-30,53.1,ECMWF
KDEN,2025-10-31,47.8,ECMWF
KDEN,2025-11-01,62.5,ECMWF
KDEN,2025-11-02,80.1,ECMWF
KDEN,2025-11-03,71.8,ECMWF
KDEN,2025-11-04,72.4,ECMWF
KDEN,2025-11-05,70.4,ECMWF
KDEN,2025-11-06,67.6,ECMWF
KDEN,2025-11-07,62.1,ECMWF
KDEN,2025-11-08,53.4,ECMWF
KDEN,2025-11-09,47.3,ECMWF
KDEN,2025-11-10,72.7,ECMWF
KDEN,2025-11-11,70.0,ECMWF
KDEN,2025-11-12,70.0,ECMWF
KDEN,2025-11-13,72.0,ECMWF
KDEN,2025-11-14,73.9,ECMWF
KDEN,2025-11-15,71.6,ECMWF
KDEN,2025-11-16,69.7,ECMWF
KDEN,2025-11-17,62.2,ECMWF
KDEN,2025-11-18,63.0,ECMWF
KDEN,2025-11-19,62.5,ECMWF
KDEN,2025-11-20,55.6,ECMWF
KDEN,2025-11-21,47.6,ECMWF
KDEN,2025-11-22,57.1,ECMWF
KDEN,2025-11-23,53.4,ECMWF
KDEN,2025-11-24,55.3,ECMWF
KDEN,2025-11-25,49.9,ECMWF
KDEN,2025-11-26,42.5,ECMWF
KDEN,2025-11-27,52.9,ECMWF
KDEN,2025-11-28,59.8,ECMWF
KDEN,2025-11-29,46.8,ECMWF
KDEN,2025-11-30,27.6,ECMWF
KDEN,2025-12-01,39.5,ECMWF
KDEN,2025-12-02,49.0,ECMWF
KDEN,2025-12-03,38.0,ECMWF
KDEN,2025-12-04,33.0,ECMWF
KDEN,2025-12-05,35.9,ECMWF
KDEN,2025-12-06,43.3,ECMWF
KDEN,2025-12-07,41.6,ECMWF
KDEN,2025-12-08,47.9,ECMWF
KDEN,2025-12-09,59.0,ECMWF
KDEN,2025-12-10,57.0,ECMWF
KDEN,2025-12-11,64.6,ECMWF
KDEN,2025-12-12,62.9,ECMWF
KDEN,2025-12-13,59.8,ECMWF
KDEN,2025-12-14,63.3,ECMWF
KDEN,2025-12-15,64.3,ECMWF
KDEN,2025-12-16,64.0,ECMWF
KDEN,2025-12-17,66.9,ECMWF
KDEN,2025-12-18,58.1,ECMWF
KDEN,2025-12-19,69.2,ECMWF
KDEN,2025-12-20,60.8,ECMWF
KDEN,2025-12-21,63.8,ECMWF
KDEN,2025-12-22,74.1,ECMWF
KDEN,2025-12-23,70.0,ECMWF
KDEN,2025-12-24,69.4,ECMWF
KDEN,2025-12-25,69.5,ECMWF
KDEN,2025-12-26,65.9,ECMWF
KDEN,2025-12-27,60.8,ECMWF
KDEN,2025-12-28,50.5,ECMWF
KDEN,2025-12-29,35.5,ECMWF
KDEN,2025-12-30,46.5,ECMWF
KDEN,2025-12-31,58.0,ECMWF
KDEN,2026-01-01,58.0,ECMWF
KDEN,2026-01-02,57.1,ECMWF
KDEN,2026-01-03,62.8,ECMWF
KDEN,2026-01-04,67.3,ECMWF
KDEN,2026-01-05,59.0,ECMWF
KDEN,2026-01-06,56.5,ECMWF
KDEN,2026-01-07,57.4,ECMWF
KDEN,2026-01-08,50.9,ECMWF
KDEN,2026-01-09,31.8,ECMWF
KDEN,2026-01-10,37.2,ECMWF
KDEN,2026-01-11,51.8,ECMWF
KDEN,2026-01-12,58.0,ECMWF
KDEN,2026-01-13,61.1,ECMWF
KDEN,2026-01-14,53.6,ECMWF
KDEN,2026-01-15,59.5,ECMWF
KDEN,2026-01-16,52.8,ECMWF
KDEN,2026-01-17,32.8,ECMWF
KDEN,2026-01-18,48.8,ECMWF
KDEN,2026-01-19,40.1,ECMWF
KDEN,2026-01-20,53.6,ECMWF
KDEN,2026-01-21,47.6,ECMWF
KDEN,2026-01-22,41.0,ECMWF
KDEN,2026-01-23,30.3,ECMWF
KDEN,2026-01-24,17.7,ECMWF
KDEN,2026-01-25,27.8,ECMWF
KDEN,2026-01-26,44.2,ECMWF
KDEN,2026-01-27,46.0,ECMWF
KDEN,2026-01-28,48.1,ECMWF
KDEN,2026-01-29,43.2,ECMWF
KDEN,2026-01-30,46.8,ECMWF
KDEN,2026-01-31,54.6,ECMWF
KDEN,2026-02-01,61.8,ECMWF
KDEN,2026-02-02,54.4,ECMWF
KDEN,2026-02-03,48.1,ECMWF
KDEN,2026-02-04,50.6,ECMWF
KDEN,2026-02-05,63.4,ECMWF
KDEN,2026-02-06,65.5,ECMWF
KDEN,2026-02-07,62.7,ECMWF
KDEN,2026-02-08,64.4,ECMWF
KDEN,2026-02-09,69.7,ECMWF
KDEN,2026-02-10,62.7,ECMWF
KDEN,2026-02-11,58.8,ECMWF
KDEN,2026-02-12,59.8,ECMWF
KDEN,2026-02-13,57.2,ECMWF
KDEN,2026-02-14,55.9,ECMWF
KDEN,2026-02-15,66.5,ECMWF
KDEN,2026-02-16,67.8,ECMWF
KDEN,2026-02-17,59.3,ECMWF
KDEN,2026-02-18,53.1,ECMWF
KDEN,2026-02-19,49.0,ECMWF
KDEN,2026-02-20,32.8,ECMWF
KDEN,2026-02-21,44.5,ECMWF
KDEN,2026-02-22,49.0,ECMWF
KDEN,2026-02-23,64.9,ECMWF
KDEN,2026-02-24,68.8,ECMWF
KDEN,2026-02-25,66.3,ECMWF
KDEN,2024-11-21,51.8,NBM
KDEN,2024-11-22,60.9,NBM
KDEN,2024-11-23,64.1,NBM
KDEN,2024-11-24,58.7,NBM
KDEN,2024-11-25,45.3,NBM
KDEN,2024-11-26,51.2,NBM
KDEN,2024-11-27,45.7,NBM
KDEN,2024-11-28,34.5,NBM
KDEN,2024-11-29,42.8,NBM
KDEN,2024-11-30,47.1,NBM
KDEN,2024-12-01,48.4,NBM
KDEN,2024-12-02,48.3,NBM
KDEN,2024-12-03,58.0,NBM
KDEN,2024-12-04,55.5,NBM
KDEN,2024-12-05,47.2,NBM
KDEN,2024-12-06,55.4,NBM
KDEN,2024-12-07,57.1,NBM
KDEN,2024-12-08,54.8,NBM
KDEN,2024-12-09,47.3,NBM
KDEN,2024-12-10,36.4,NBM
KDEN,2024-12-11,50.1,NBM
KDEN,2024-12-12,51.4,NBM
KDEN,2024-12-13,47.9,NBM
KDEN,2024-12-14,55.6,NBM
KDEN,2024-12-15,52.5,NBM
KDEN,2024-12-16,47.7,NBM
KDEN,2024-12-17,51.8,NBM
KDEN,2024-12-18,53.1,NBM
KDEN,2024-12-19,57.0,NBM
KDEN,2024-12-20,60.0,NBM
KDEN,2024-12-21,61.0,NBM
KDEN,2024-12-22,62.7,NBM
KDEN,2024-12-23,54.2,NBM
KDEN,2024-12-24,52.8,NBM
KDEN,2024-12-25,47.0,NBM
KDEN,2024-12-26,50.5,NBM
KDEN,2024-12-27,47.4,NBM
KDEN,2024-12-28,51.6,NBM
KDEN,2024-12-29,57.6,NBM
KDEN,2024-12-30,49.0,NBM
KDEN,2024-12-31,37.6,NBM
KDEN,2025-01-01,39.1,NBM
KDEN,2025-01-02,47.3,NBM
KDEN,2025-01-03,47.4,NBM
KDEN,2025-01-04,39.8,NBM
KDEN,2025-01-05,26.7,NBM
KDEN,2025-01-06,36.7,NBM
KDEN,2025-01-07,30.6,NBM
KDEN,2025-01-08,38.9,NBM
KDEN,2025-01-09,31.3,NBM
KDEN,2025-01-10,38.8,NBM
KDEN,2025-01-11,39.8,NBM
KDEN,2025-01-12,36.3,NBM
KDEN,2025-01-13,36.0,NBM
KDEN,2025-01-14,36.7,NBM
KDEN,2025-01-15,45.1,NBM
KDEN,2025-01-16,55.0,NBM
KDEN,2025-01-17,46.7,NBM
KDEN,2025-01-18,30.8,NBM
KDEN,2025-01-19,20.8,NBM
KDEN,2025-01-20,16.4,NBM
KDEN,2025-01-21,38.6,NBM
KDEN,2025-01-22,32.2,NBM
KDEN,2025-01-23,30.3,NBM
KDEN,2025-01-24,45.3,NBM
KDEN,2025-01-25,36.3,NBM
KDEN,2025-01-26,24.1,NBM
KDEN,2025-01-27,45.6,NBM
KDEN,2025-01-28,45.1,NBM
KDEN,2025-01-29,46.4,NBM
KDEN,2025-01-30,43.9,NBM
KDEN,2025-01-31,56.6,NBM
KDEN,2025-02-01,55.4,NBM
KDEN,2025-02-02,65.0,NBM
KDEN,2025-02-03,67.4,NBM
KDEN,2025-02-04,49.7,NBM
KDEN,2025-02-05,61.0,NBM
KDEN,2025-02-06,55.7,NBM
KDEN,2025-02-07,61.7,NBM
KDEN,2025-02-08,55.9,NBM
KDEN,2025-02-09,37.5,NBM
KDEN,2025-02-10,35.6,NBM
KDEN,2025-02-11,31.2,NBM
KDEN,2025-02-12,17.6,NBM
KDEN,2025-02-13,39.1,NBM
KDEN,2025-02-14,51.0,NBM
KDEN,2025-02-15,42.4,NBM
KDEN,2025-02-16,38.1,NBM
KDEN,2025-02-17,33.5,NBM
KDEN,2025-02-18,23.8,NBM
KDEN,2025-02-19,21.3,NBM
KDEN,2025-02-20,24.2,NBM
KDEN,2025-02-21,39.1,NBM
KDEN,2025-02-22,53.3,NBM
KDEN,2025-02-23,61.2,NBM
KDEN,2025-02-24,63.2,NBM
KDEN,2025-02-25,64.7,NBM
KDEN,2025-02-26,59.0,NBM
KDEN,2025-02-27,60.5,NBM
KDEN,2025-02-28,61.5,NBM
KDEN,2025-03-01,63.1,NBM
KDEN,2025-03-02,62.6,NBM
KDEN,2025-03-03,60.9,NBM
KDEN,2025-03-04,51.0,NBM
KDEN,2025-03-05,50.6,NBM
KDEN,2025-03-06,52.0,NBM
KDEN,2025-03-07,49.2,NBM
KDEN,2025-03-08,48.0,NBM
KDEN,2025-03-09,64.4,NBM
KDEN,2025-03-10,67.9,NBM
KDEN,2025-03-11,65.4,NBM
KDEN,2025-03-12,63.0,NBM
KDEN,2025-03-13,64.2,NBM
KDEN,2025-03-14,62.5,NBM
KDEN,2025-03-15,45.9,NBM
KDEN,2025-03-16,58.9,NBM
KDEN,2025-03-17,70.4,NBM
KDEN,2025-03-18,65.5,NBM
KDEN,2025-03-19,45.2,NBM
KDEN,2025-03-20,55.5,NBM
KDEN,2025-03-21,54.1,NBM
KDEN,2025-03-22,60.5,NBM
KDEN,2025-03-23,58.0,NBM
KDEN,2025-03-24,68.1,NBM
KDEN,2025-03-25,67.4,NBM
KDEN,2025-03-26,73.3,NBM
KDEN,2025-03-27,75.9,NBM
KDEN,2025-03-28,74.0,NBM
KDEN,2025-03-29,69.5,NBM
KDEN,2025-03-30,48.2,NBM
KDEN,2025-03-31,59.1,NBM
KDEN,2025-04-01,58.4,NBM
KDEN,2025-04-02,47.5,NBM
KDEN,2025-04-03,45.9,NBM
KDEN,2025-04-04,38.9,NBM
KDEN,2025-04-05,40.9,NBM
KDEN,2025-04-06,56.7,NBM
KDEN,2025-04-07,64.9,NBM
KDEN,2025-04-08,71.3,NBM
KDEN,2025-04-09,69.5,NBM
KDEN,2025-04-10,67.6,NBM
KDEN,2025-04-11,79.0,NBM
KDEN,2025-04-12,83.5,NBM
KDEN,2025-04-13,79.9,NBM
KDEN,2025-04-14,57.0,NBM
KDEN,2025-04-15,69.7,NBM
KDEN,2025-04-16,74.8,NBM
KDEN,2025-04-17,72.7,NBM
KDEN,2025-04-18,62.5,NBM
KDEN,2025-04-19,46.1,NBM
KDEN,2025-04-20,60.5,NBM
KDEN,2025-04-21,70.2,NBM
KDEN,2025-04-22,70.7,NBM
KDEN,2025-04-23,67.7,NBM
KDEN,2025-04-24,66.9,NBM
KDEN,2025-04-25,58.6,NBM
KDEN,2025-04-26,71.7,NBM
KDEN,2025-04-27,78.4,NBM
KDEN,2025-04-28,75.4,NBM
KDEN,2025-04-29,64.7,NBM
KDEN,2025-04-30,67.5,NBM
KDEN,2025-05-01,59.0,NBM
KDEN,2025-05-02,62.0,NBM
KDEN,2025-05-03,74.7,NBM
KDEN,2025-05-04,74.6,NBM
KDEN,2025-05-05,71.8,NBM
KDEN,2025-05-06,54.9,NBM
KDEN,2025-05-07,52.4,NBM
KDEN,2025-05-08,66.1,NBM
KDEN,2025-05-09,71.4,NBM
KDEN,2025-05-10,76.2,NBM
KDEN,2025-05-11,81.3,NBM
KDEN,2025-05-12,83.7,NBM
KDEN,2025-05-13,83.9,NBM
KDEN,2025-05-14,82.2,NBM
KDEN,2025-05-15,65.1,NBM
KDEN,2025-05-16,68.2,NBM
KDEN,2025-05-17,70.2,NBM
KDEN,2025-05-18,67.2,NBM
KDEN,2025-05-19,60.6,NBM
KDEN,2025-05-20,67.9,NBM
KDEN,2025-05-21,73.0,NBM
KDEN,2025-05-22,74.9,NBM
KDEN,2025-05-23,80.3,NBM
KDEN,2025-05-24,79.2,NBM
KDEN,2025-05-25,60.8,NBM
KDEN,2025-05-26,60.2,NBM
KDEN,2025-05-27,68.2,NBM
KDEN,2025-05-28,66.5,NBM
KDEN,2025-05-29,64.3,NBM
KDEN,2025-05-30,80.3,NBM
KDEN,2025-05-31,76.3,NBM
KDEN,2025-06-01,85.4,NBM
KDEN,2025-06-02,79.3,NBM
KDEN,2025-06-03,73.1,NBM
KDEN,2025-06-04,68.7,NBM
KDEN,2025-06-05,69.8,NBM
KDEN,2025-06-06,65.2,NBM
KDEN,2025-06-07,80.0,NBM
KDEN,2025-06-08,79.3,NBM
KDEN,2025-06-09,78.1,NBM
KDEN,2025-06-10,87.1,NBM
KDEN,2025-06-11,85.4,NBM
KDEN,2025-06-12,86.9,NBM
KDEN,2025-06-13,86.3,NBM
KDEN,2025-06-14,90.6,NBM
KDEN,2025-06-15,90.8,NBM
KDEN,2025-06-16,88.6,NBM
KDEN,2025-06-17,84.7,NBM
KDEN,2025-06-18,81.0,NBM
KDEN,2025-06-19,93.0,NBM
KDEN,2025-06-20,96.5,NBM
KDEN,2025-06-21,96.4,NBM
KDEN,2025-06-22,95.7,NBM
KDEN,2025-06-23,90.2,NBM
KDEN,2025-06-24,79.1,NBM
KDEN,2025-06-25,75.7,NBM
KDEN,2025-06-26,85.4,NBM
KDEN,2025-06-27,90.2,NBM
KDEN,2025-06-28,93.7,NBM
KDEN,2025-06-29,90.2,NBM
KDEN,2025-06-30,78.5,NBM
KDEN,2025-07-01,90.8,NBM
KDEN,2025-07-02,91.6,NBM
KDEN,2025-07-03,91.9,NBM
KDEN,2025-07-04,90.2,NBM
KDEN,2025-07-05,88.4,NBM
KDEN,2025-07-06,88.3,NBM
KDEN,2025-07-07,91.2,NBM
KDEN,2025-07-08,94.5,NBM
KDEN,2025-07-09,98.7,NBM
KDEN,2025-07-10,97.7,NBM
KDEN,2025-07-11,85.2,NBM
KDEN,2025-07-12,83.6,NBM
KDEN,2025-07-13,90.6,NBM
KDEN,2025-07-14,93.7,NBM
KDEN,2025-07-15,93.7,NBM
KDEN,2025-07-16,87.8,NBM
KDEN,2025-07-17,86.2,NBM
KDEN,2025-07-18,90.5,NBM
KDEN,2025-07-19,89.2,NBM
KDEN,2025-07-20,91.1,NBM
KDEN,2025-07-21,93.8,NBM
KDEN,2025-07-22,91.1,NBM
KDEN,2025-07-23,83.2,NBM
KDEN,2025-07-24,84.8,NBM
KDEN,2025-07-25,89.3,NBM
KDEN,2025-07-26,92.3,NBM
KDEN,2025-07-27,96.3,NBM
KDEN,2025-07-28,96.8,NBM
KDEN,2025-07-29,94.6,NBM
KDEN,2025-07-30,79.1,NBM
KDEN,2025-07-31,85.1,NBM
KDEN,2025-08-01,84.2,NBM
KDEN,2025-08-02,88.3,NBM
KDEN,2025-08-03,86.8,NBM
KDEN,2025-08-04,94.1,NBM
KDEN,2025-08-05,96.8,NBM
KDEN,2025-08-06,95.9,NBM
KDEN,2025-08-07,97.8,NBM
KDEN,2025-08-08,95.5,NBM
KDEN,2025-08-09,92.2,NBM
KDEN,2025-08-10,83.6,NBM
KDEN,2025-08-11,82.3,NBM
KDEN,2025-08-12,87.5,NBM
KDEN,2025-08-13,95.7,NBM
KDEN,2025-08-14,97.0,NBM
KDEN,2025-08-15,93.8,NBM
KDEN,2025-08-16,87.7,NBM
KDEN,2025-08-17,89.8,NBM
KDEN,2025-08-18,89.6,NBM
KDEN,2025-08-19,89.4,NBM
KDEN,2025-08-20,93.0,NBM
KDEN,2025-08-21,94.9,NBM
KDEN,2025-08-22,92.8,NBM
KDEN,2025-08-23,80.6,NBM
KDEN,2025-08-24,77.3,NBM
KDEN,2025-08-25,73.1,NBM
KDEN,2025-08-26,75.7,NBM
KDEN,2025-08-27,76.0,NBM
KDEN,2025-08-28,77.5,NBM
KDEN,2025-08-29,80.0,NBM
KDEN,2025-08-30,74.9,NBM
KDEN,2025-09-06,80.2,NBM
KDEN,2025-09-07,81.5,NBM
KDEN,2025-09-08,86.0,NBM
KDEN,2025-09-09,85.2,NBM
KDEN,2025-09-10,88.9,NBM
KDEN,2025-09-11,87.0,NBM
KDEN,2025-09-12,82.9,NBM
KDEN,2025-09-13,76.1,NBM
KDEN,2025-09-14,71.3,NBM
KDEN,2025-09-15,83.0,NBM
KDEN,2025-09-16,79.5,NBM
KDEN,2025-09-17,68.4,NBM
KDEN,2025-09-18,71.7,NBM
KDEN,2025-09-19,79.1,NBM
KDEN,2025-09-20,78.7,NBM
KDEN,2025-09-21,79.4,NBM
KDEN,2025-09-22,76.0,NBM
KDEN,2025-09-23,64.3,NBM
KDEN,2025-09-24,67.2,NBM
KDEN,2025-09-25,77.1,NBM
KDEN,2025-09-26,81.0,NBM
KDEN,2025-09-27,78.5,NBM
KDEN,2025-09-28,78.7,NBM
KDEN,2025-09-29,76.2,NBM
KDEN,2025-09-30,77.7,NBM
KDEN,2025-10-01,78.1,NBM
KDEN,2025-10-02,81.2,NBM
KDEN,2025-10-03,85.3,NBM
KDEN,2025-10-04,81.1,NBM
KDEN,2025-10-05,73.2,NBM
KDEN,2025-10-06,59.5,NBM
KDEN,2025-10-07,61.2,NBM
KDEN,2025-10-08,76.7,NBM
KDEN,2025-10-09,81.7,NBM
KDEN,2025-10-10,76.0,NBM
KDEN,2025-10-11,69.3,NBM
KDEN,2025-10-12,67.7,NBM
KDEN,2025-10-13,62.5,NBM
KDEN,2025-10-14,74.9,NBM
KDEN,2025-10-15,76.7,NBM
KDEN,2025-10-16,71.9,NBM
KDEN,2025-10-17,64.5,NBM
KDEN,2025-10-18,60.9,NBM
KDEN,2025-10-19,75.6,NBM
KDEN,2025-10-20,68.4,NBM
KDEN,2025-10-21,67.4,NBM
KDEN,2025-10-22,68.3,NBM
KDEN,2025-10-23,66.7,NBM
KDEN,2025-10-24,61.9,NBM
KDEN,2025-10-25,69.5,NBM
KDEN,2025-10-26,69.9,NBM
KDEN,2025-10-27,62.9,NBM
KDEN,2025-10-28,51.6,NBM
KDEN,2025-10-29,57.4,NBM
KDEN,2025-10-30,52.7,NBM
KDEN,2025-10-31,48.1,NBM
KDEN,2025-11-01,61.0,NBM
KDEN,2025-11-02,76.7,NBM
KDEN,2025-11-03,68.1,NBM
KDEN,2025-11-04,72.0,NBM
KDEN,2025-11-05,68.5,NBM
KDEN,2025-11-06,66.0,NBM
KDEN,2025-11-07,61.7,NBM
KDEN,2025-11-08,54.2,NBM
KDEN,2025-11-09,47.2,NBM
KDEN,2025-11-10,69.6,NBM
KDEN,2025-11-11,70.0,NBM
KDEN,2025-11-12,67.3,NBM
KDEN,2025-11-13,70.4,NBM
KDEN,2025-11-14,72.4,NBM
