ticker,station,series,temp_low,result,settled_yes,last_price,volume,settlement_date,last_price_cents,expiration_value
KXHIGHDEN-25JUN08-B70.5,KDEN,KXHIGHDEN,70.5,yes,1,0.99,15443.0,2025-06-09,0,70.00
KXHIGHDEN-25JUN08-T70,KDEN,KXHIGHDEN,70.0,no,0,0.01,18250.0,2025-06-09,0,70.00
KXHIGHDEN-25JUN07-T85,KDEN,KXHIGHDEN,85.0,no,0,0.01,14877.0,2025-06-08,0,82.00
KXHIGHDEN-25JUN07-B84.5,KDEN,KXHIGHDEN,84.5,no,0,0.01,8587.0,2025-06-08,0,82.00
KXHIGHDEN-25JUN07-T78,KDEN,KXHIGHDEN,78.0,no,0,0.01,355.0,2025-06-08,0,82.00
KXHIGHDEN-25JUN07-B82.5,KDEN,KXHIGHDEN,82.5,yes,1,0.99,13618.0,2025-06-08,0,82.00
KXHIGHDEN-25JUN07-B80.5,KDEN,KXHIGHDEN,80.5,no,0,0.01,34432.0,2025-06-08,0,82.00
KXHIGHDEN-25JUN07-B78.5,KDEN,KXHIGHDEN,78.5,no,0,0.01,6113.0,2025-06-08,0,82.00
KXHIGHDEN-25JUN06-T73,KDEN,KXHIGHDEN,73.0,no,0,0.01,13738.0,2025-06-07,0,71.00
KXHIGHDEN-25JUN06-B72.5,KDEN,KXHIGHDEN,72.5,no,0,0.01,24800.0,2025-06-07,0,71.00
KXHIGHDEN-25JUN06-B70.5,KDEN,KXHIGHDEN,70.5,yes,1,0.99,25010.0,2025-06-07,0,71.00
KXHIGHDEN-25JUN06-B68.5,KDEN,KXHIGHDEN,68.5,no,0,0.01,18572.0,2025-06-07,0,71.00
KXHIGHDEN-25JUN06-B66.5,KDEN,KXHIGHDEN,66.5,no,0,0.01,26909.0,2025-06-07,0,71.00
KXHIGHDEN-25JUN06-T66,KDEN,KXHIGHDEN,66.0,no,0,0.01,7370.0,2025-06-07,0,71.00
KXHIGHDEN-25JUN05-T74,KDEN,KXHIGHDEN,74.0,no,0,0.01,16092.0,2025-06-06,0,72.00
KXHIGHDEN-25JUN05-B73.5,KDEN,KXHIGHDEN,73.5,no,0,0.01,10253.0,2025-06-06,0,72.00
KXHIGHDEN-25JUN05-B71.5,KDEN,KXHIGHDEN,71.5,yes,1,0.99,16880.0,2025-06-06,0,72.00
KXHIGHDEN-25JUN05-B69.5,KDEN,KXHIGHDEN,69.5,no,0,0.01,11948.0,2025-06-06,0,72.00
KXHIGHDEN-25JUN05-B67.5,KDEN,KXHIGHDEN,67.5,no,0,0.01,2965.0,2025-06-06,0,72.00
KXHIGHDEN-25JUN05-T67,KDEN,KXHIGHDEN,67.0,no,0,0.01,1370.0,2025-06-06,0,72.00
KXHIGHDEN-25JUN04-T73,KDEN,KXHIGHDEN,73.0,no,0,0.01,24870.0,2025-06-05,0,72.00
KXHIGHDEN-25JUN04-T66,KDEN,KXHIGHDEN,66.0,no,0,0.01,2630.0,2025-06-05,0,72.00
KXHIGHDEN-25JUN04-B72.5,KDEN,KXHIGHDEN,72.5,yes,1,0.9,22713.0,2025-06-05,0,72.00
KXHIGHDEN-25JUN04-B70.5,KDEN,KXHIGHDEN,70.5,no,0,0.01,25134.0,2025-06-05,0,72.00
KXHIGHDEN-25JUN04-B68.5,KDEN,KXHIGHDEN,68.5,no,0,0.01,30965.0,2025-06-05,0,72.00
KXHIGHDEN-25JUN04-B66.5,KDEN,KXHIGHDEN,66.5,no,0,0.01,5642.0,2025-06-05,0,72.00
KXHIGHDEN-25JUN03-T63,KDEN,KXHIGHDEN,63.0,no,0,0.01,1387.0,2025-06-04,0,58.00
KXHIGHDEN-25JUN03-B62.5,KDEN,KXHIGHDEN,62.5,no,0,0.01,10309.0,2025-06-04,0,58.00
KXHIGHDEN-25JUN03-B60.5,KDEN,KXHIGHDEN,60.5,no,0,0.05,14200.0,2025-06-04,0,58.00
KXHIGHDEN-25JUN03-B58.5,KDEN,KXHIGHDEN,58.5,yes,1,0.99,18690.0,2025-06-04,0,58.00
KXHIGHDEN-25JUN03-B56.5,KDEN,KXHIGHDEN,56.5,no,0,0.01,23009.0,2025-06-04,0,58.00
KXHIGHDEN-25JUN03-T56,KDEN,KXHIGHDEN,56.0,no,0,0.01,29608.0,2025-06-04,0,58.00
KXHIGHDEN-25JUN02-T85,KDEN,KXHIGHDEN,85.0,no,0,0.01,18415.0,2025-06-03,0,77.00
KXHIGHDEN-25JUN02-B84.5,KDEN,KXHIGHDEN,84.5,no,0,0.01,12275.0,2025-06-03,0,77.00
KXHIGHDEN-25JUN02-B82.5,KDEN,KXHIGHDEN,82.5,no,0,0.01,15741.0,2025-06-03,0,77.00
KXHIGHDEN-25JUN02-B80.5,KDEN,KXHIGHDEN,80.5,no,0,0.02,11980.0,2025-06-03,0,77.00
KXHIGHDEN-25JUN02-B78.5,KDEN,KXHIGHDEN,78.5,no,0,0.01,14683.0,2025-06-03,0,77.00
KXHIGHDEN-25JUN02-T78,KDEN,KXHIGHDEN,78.0,yes,1,0.99,21731.0,2025-06-03,0,77.00
KXHIGHDEN-25JUN01-T91,KDEN,KXHIGHDEN,91.0,no,0,0.01,1880.0,2025-06-02,0,87.00
KXHIGHDEN-25JUN01-B90.5,KDEN,KXHIGHDEN,90.5,no,0,0.01,3564.0,2025-06-02,0,87.00
KXHIGHDEN-25JUN01-B88.5,KDEN,KXHIGHDEN,88.5,no,0,0.01,8570.0,2025-06-02,0,87.00
KXHIGHDEN-25JUN01-B86.5,KDEN,KXHIGHDEN,86.5,yes,1,0.99,12490.0,2025-06-02,0,87.00
KXHIGHDEN-25JUN01-B84.5,KDEN,KXHIGHDEN,84.5,no,0,0.01,8318.0,2025-06-02,0,87.00
KXHIGHDEN-25JUN01-T84,KDEN,KXHIGHDEN,84.0,no,0,0.01,1576.0,2025-06-02,0,87.00
KXHIGHDEN-25MAY31-T83,KDEN,KXHIGHDEN,83.0,no,0,0.01,1982.0,2025-06-01,0,78.00
KXHIGHDEN-25MAY31-T76,KDEN,KXHIGHDEN,76.0,no,0,0.01,6005.0,2025-06-01,0,78.00
KXHIGHDEN-25MAY31-B82.5,KDEN,KXHIGHDEN,82.5,no,0,0.02,5300.0,2025-06-01,0,78.00
KXHIGHDEN-25MAY31-B80.5,KDEN,KXHIGHDEN,80.5,no,0,0.01,13592.0,2025-06-01,0,78.00
KXHIGHDEN-25MAY31-B78.5,KDEN,KXHIGHDEN,78.5,yes,1,0.99,11395.0,2025-06-01,0,78.00
KXHIGHDEN-25MAY31-B76.5,KDEN,KXHIGHDEN,76.5,no,0,0.01,13820.0,2025-06-01,0,78.00
KXHIGHDEN-25MAY30-T84,KDEN,KXHIGHDEN,84.0,no,0,0.01,11737.0,2025-05-31,0,81.00
KXHIGHDEN-25MAY30-B83.5,KDEN,KXHIGHDEN,83.5,no,0,0.01,7698.0,2025-05-31,0,81.00
KXHIGHDEN-25MAY30-B81.5,KDEN,KXHIGHDEN,81.5,yes,1,0.99,11880.0,2025-05-31,0,81.00
KXHIGHDEN-25MAY30-B79.5,KDEN,KXHIGHDEN,79.5,no,0,0.01,9580.0,2025-05-31,0,81.00
KXHIGHDEN-25MAY30-T77,KDEN,KXHIGHDEN,77.0,no,0,0.01,974.0,2025-05-31,0,81.00
KXHIGHDEN-25MAY30-B77.5,KDEN,KXHIGHDEN,77.5,no,0,0.01,765.0,2025-05-31,0,81.00
KXHIGHDEN-25MAY29-T71,KDEN,KXHIGHDEN,71.0,no,0,0.01,1151.0,2025-05-30,0,67.00
KXHIGHDEN-25MAY29-T64,KDEN,KXHIGHDEN,64.0,no,0,0.01,11957.0,2025-05-30,0,67.00
KXHIGHDEN-25MAY29-B70.5,KDEN,KXHIGHDEN,70.5,no,0,0.08,2475.0,2025-05-30,0,67.00
KXHIGHDEN-25MAY29-B68.5,KDEN,KXHIGHDEN,68.5,no,0,0.01,14204.0,2025-05-30,0,67.00
KXHIGHDEN-25MAY29-B66.5,KDEN,KXHIGHDEN,66.5,yes,1,0.99,16819.0,2025-05-30,0,67.00
KXHIGHDEN-25MAY29-B64.5,KDEN,KXHIGHDEN,64.5,no,0,0.01,17660.0,2025-05-30,0,67.00
KXHIGHDEN-25MAY28-T72,KDEN,KXHIGHDEN,72.0,no,0,0.01,6921.0,2025-05-29,0,68.00
KXHIGHDEN-25MAY28-B71.5,KDEN,KXHIGHDEN,71.5,no,0,0.01,11022.0,2025-05-29,0,68.00
KXHIGHDEN-25MAY28-B69.5,KDEN,KXHIGHDEN,69.5,no,0,0.01,9783.0,2025-05-29,0,68.00
KXHIGHDEN-25MAY28-B67.5,KDEN,KXHIGHDEN,67.5,yes,1,0.99,12416.0,2025-05-29,0,68.00
KXHIGHDEN-25MAY28-T65,KDEN,KXHIGHDEN,65.0,no,0,0.01,7243.0,2025-05-29,0,68.00
KXHIGHDEN-25MAY28-B65.5,KDEN,KXHIGHDEN,65.5,no,0,0.01,8418.0,2025-05-29,0,68.00
KXHIGHDEN-25MAY27-T77,KDEN,KXHIGHDEN,77.0,no,0,0.01,5347.0,2025-05-28,0,75.00
KXHIGHDEN-25MAY27-B76.5,KDEN,KXHIGHDEN,76.5,no,0,0.01,11775.0,2025-05-28,0,75.00
KXHIGHDEN-25MAY27-T70,KDEN,KXHIGHDEN,70.0,no,0,0.01,16718.0,2025-05-28,0,75.00
KXHIGHDEN-25MAY27-B74.5,KDEN,KXHIGHDEN,74.5,yes,1,0.99,24292.0,2025-05-28,0,75.00
KXHIGHDEN-25MAY27-B72.5,KDEN,KXHIGHDEN,72.5,no,0,0.01,17213.0,2025-05-28,0,75.00
KXHIGHDEN-25MAY27-B70.5,KDEN,KXHIGHDEN,70.5,no,0,0.01,10514.0,2025-05-28,0,75.00
KXHIGHDEN-25MAY26-T66,KDEN,KXHIGHDEN,66.0,no,0,0.01,2361.0,2025-05-27,0,62.00
KXHIGHDEN-25MAY26-B65.5,KDEN,KXHIGHDEN,65.5,no,0,0.01,6854.0,2025-05-27,0,62.00
KXHIGHDEN-25MAY26-B63.5,KDEN,KXHIGHDEN,63.5,no,0,0.01,9471.0,2025-05-27,0,62.00
KXHIGHDEN-25MAY26-B61.5,KDEN,KXHIGHDEN,61.5,yes,1,0.99,16644.0,2025-05-27,0,62.00
KXHIGHDEN-25MAY26-B59.5,KDEN,KXHIGHDEN,59.5,no,0,0.01,13869.0,2025-05-27,0,62.00
KXHIGHDEN-25MAY26-T59,KDEN,KXHIGHDEN,59.0,no,0,0.02,2920.0,2025-05-27,0,62.00
KXHIGHDEN-25MAY25-T66,KDEN,KXHIGHDEN,66.0,no,0,0.07,387.0,2025-05-26,0,60.00
KXHIGHDEN-25MAY25-B65.5,KDEN,KXHIGHDEN,65.5,no,0,0.01,1813.0,2025-05-26,0,60.00
KXHIGHDEN-25MAY25-T59,KDEN,KXHIGHDEN,59.0,no,0,0.01,17109.0,2025-05-26,0,60.00
KXHIGHDEN-25MAY25-B63.5,KDEN,KXHIGHDEN,63.5,no,0,0.01,4723.0,2025-05-26,0,60.00
KXHIGHDEN-25MAY25-B61.5,KDEN,KXHIGHDEN,61.5,no,0,0.01,14251.0,2025-05-26,0,60.00
KXHIGHDEN-25MAY25-B59.5,KDEN,KXHIGHDEN,59.5,yes,1,0.99,8287.0,2025-05-26,0,60.00
KXHIGHDEN-25MAY24-T76,KDEN,KXHIGHDEN,76.0,no,0,0.01,2152.0,2025-05-25,0,70.00
KXHIGHDEN-25MAY24-B75.5,KDEN,KXHIGHDEN,75.5,no,0,0.01,4586.0,2025-05-25,0,70.00
KXHIGHDEN-25MAY24-B73.5,KDEN,KXHIGHDEN,73.5,no,0,0.03,6979.0,2025-05-25,0,70.00
KXHIGHDEN-25MAY24-B71.5,KDEN,KXHIGHDEN,71.5,no,0,0.01,6911.0,2025-05-25,0,70.00
KXHIGHDEN-25MAY24-B69.5,KDEN,KXHIGHDEN,69.5,yes,1,0.99,13084.0,2025-05-25,0,70.00
KXHIGHDEN-25MAY24-T69,KDEN,KXHIGHDEN,69.0,no,0,0.01,16692.0,2025-05-25,0,70.00
KXHIGHDEN-25MAY23-T89,KDEN,KXHIGHDEN,89.0,no,0,0.02,2208.0,2025-05-24,0,85.00
KXHIGHDEN-25MAY23-B88.5,KDEN,KXHIGHDEN,88.5,no,0,0.01,6458.0,2025-05-24,0,85.00
KXHIGHDEN-25MAY23-B86.5,KDEN,KXHIGHDEN,86.5,no,0,0.01,17640.0,2025-05-24,0,85.00
KXHIGHDEN-25MAY23-B84.5,KDEN,KXHIGHDEN,84.5,yes,1,0.99,14359.0,2025-05-24,0,85.00
KXHIGHDEN-25MAY23-B82.5,KDEN,KXHIGHDEN,82.5,no,0,0.01,10033.0,2025-05-24,0,85.00
KXHIGHDEN-25MAY23-T82,KDEN,KXHIGHDEN,82.0,no,0,0.01,8243.0,2025-05-24,0,85.00
KXHIGHDEN-25MAY22-T80,KDEN,KXHIGHDEN,80.0,no,0,0.01,17456.0,2025-05-23,0,80.00
KXHIGHDEN-25MAY22-B79.5,KDEN,KXHIGHDEN,79.5,yes,1,0.99,24626.0,2025-05-23,0,80.00
KXHIGHDEN-25MAY22-B77.5,KDEN,KXHIGHDEN,77.5,no,0,0.01,12636.0,2025-05-23,0,80.00
KXHIGHDEN-25MAY22-B75.5,KDEN,KXHIGHDEN,75.5,no,0,0.01,7915.0,2025-05-23,0,80.00
KXHIGHDEN-25MAY22-B73.5,KDEN,KXHIGHDEN,73.5,no,0,0.01,546.0,2025-05-23,0,80.00
KXHIGHDEN-25MAY22-T73,KDEN,KXHIGHDEN,73.0,no,0,0.01,186.0,2025-05-23,0,80.00
KXHIGHDEN-25MAY21-T78,KDEN,KXHIGHDEN,78.0,no,0,0.08,4527.0,2025-05-22,0,76.00
KXHIGHDEN-25MAY21-B77.5,KDEN,KXHIGHDEN,77.5,no,0,0.01,12648.0,2025-05-22,0,76.00
KXHIGHDEN-25MAY21-B75.5,KDEN,KXHIGHDEN,75.5,yes,1,0.99,9250.0,2025-05-22,0,76.00
KXHIGHDEN-25MAY21-B73.5,KDEN,KXHIGHDEN,73.5,no,0,0.01,6336.0,2025-05-22,0,76.00
KXHIGHDEN-25MAY21-B71.5,KDEN,KXHIGHDEN,71.5,no,0,0.01,1685.0,2025-05-22,0,76.00
KXHIGHDEN-25MAY21-T71,KDEN,KXHIGHDEN,71.0,no,0,0.01,1380.0,2025-05-22,0,76.00
KXHIGHDEN-25MAY20-T75,KDEN,KXHIGHDEN,75.0,no,0,0.03,226.0,2025-05-21,0,71.00
KXHIGHDEN-25MAY20-B74.5,KDEN,KXHIGHDEN,74.5,no,0,0.01,2931.0,2025-05-21,0,71.00
KXHIGHDEN-25MAY20-B72.5,KDEN,KXHIGHDEN,72.5,no,0,0.01,11416.0,2025-05-21,0,71.00
KXHIGHDEN-25MAY20-B70.5,KDEN,KXHIGHDEN,70.5,yes,1,0.99,11642.0,2025-05-21,0,71.00
KXHIGHDEN-25MAY20-B68.5,KDEN,KXHIGHDEN,68.5,no,0,0.01,8927.0,2025-05-21,0,71.00
KXHIGHDEN-25MAY20-T68,KDEN,KXHIGHDEN,68.0,no,0,0.03,2625.0,2025-05-21,0,71.00
KXHIGHDEN-25MAY19-T67,KDEN,KXHIGHDEN,67.0,no,0,0.02,1512.0,2025-05-20,0,62.00
KXHIGHDEN-25MAY19-T60,KDEN,KXHIGHDEN,60.0,no,0,0.03,1468.0,2025-05-20,0,62.00
KXHIGHDEN-25MAY19-B66.5,KDEN,KXHIGHDEN,66.5,no,0,0.01,4761.0,2025-05-20,0,62.00
KXHIGHDEN-25MAY19-B64.5,KDEN,KXHIGHDEN,64.5,no,0,0.01,5267.0,2025-05-20,0,62.00
KXHIGHDEN-25MAY19-B62.5,KDEN,KXHIGHDEN,62.5,yes,1,0.99,7150.0,2025-05-20,0,62.00
KXHIGHDEN-25MAY19-B60.5,KDEN,KXHIGHDEN,60.5,no,0,0.01,11346.0,2025-05-20,0,62.00
KXHIGHDEN-25MAY18-T75,KDEN,KXHIGHDEN,75.0,no,0,0.01,1921.0,2025-05-19,0,66.00
KXHIGHDEN-25MAY18-B74.5,KDEN,KXHIGHDEN,74.5,no,0,0.01,2627.0,2025-05-19,0,66.00
KXHIGHDEN-25MAY18-B72.5,KDEN,KXHIGHDEN,72.5,no,0,0.01,4435.0,2025-05-19,0,66.00
KXHIGHDEN-25MAY18-B70.5,KDEN,KXHIGHDEN,70.5,no,0,0.02,3206.0,2025-05-19,0,66.00
KXHIGHDEN-25MAY18-B68.5,KDEN,KXHIGHDEN,68.5,no,0,0.01,4696.0,2025-05-19,0,66.00
KXHIGHDEN-25MAY18-T68,KDEN,KXHIGHDEN,68.0,yes,1,0.99,12435.0,2025-05-19,0,66.00
KXHIGHDEN-25MAY17-T78,KDEN,KXHIGHDEN,78.0,no,0,0.07,2009.0,2025-05-18,0,73.00
KXHIGHDEN-25MAY17-T71,KDEN,KXHIGHDEN,71.0,no,0,0.01,2810.0,2025-05-18,0,73.00
KXHIGHDEN-25MAY17-B77.5,KDEN,KXHIGHDEN,77.5,no,0,0.01,1755.0,2025-05-18,0,73.00
KXHIGHDEN-25MAY17-B75.5,KDEN,KXHIGHDEN,75.5,no,0,0.02,4172.0,2025-05-18,0,73.00
KXHIGHDEN-25MAY17-B73.5,KDEN,KXHIGHDEN,73.5,yes,1,0.99,4725.0,2025-05-18,0,73.00
KXHIGHDEN-25MAY17-B71.5,KDEN,KXHIGHDEN,71.5,no,0,0.01,7421.0,2025-05-18,0,73.00
KXHIGHDEN-25MAY16-T76,KDEN,KXHIGHDEN,76.0,no,0,0.01,677.0,2025-05-17,0,71.00
KXHIGHDEN-25MAY16-B75.5,KDEN,KXHIGHDEN,75.5,no,0,0.01,2887.0,2025-05-17,0,71.00
KXHIGHDEN-25MAY16-B73.5,KDEN,KXHIGHDEN,73.5,no,0,0.01,6494.0,2025-05-17,0,71.00
KXHIGHDEN-25MAY16-B71.5,KDEN,KXHIGHDEN,71.5,yes,1,0.99,9701.0,2025-05-17,0,71.00
KXHIGHDEN-25MAY16-B69.5,KDEN,KXHIGHDEN,69.5,no,0,0.01,7613.0,2025-05-17,0,71.00
KXHIGHDEN-25MAY16-T69,KDEN,KXHIGHDEN,69.0,no,0,0.01,4473.0,2025-05-17,0,71.00
KXHIGHDEN-25MAY15-T72,KDEN,KXHIGHDEN,72.0,no,0,0.02,1502.0,2025-05-16,0,69.00
KXHIGHDEN-25MAY15-T65,KDEN,KXHIGHDEN,65.0,no,0,0.03,323.0,2025-05-16,0,69.00
KXHIGHDEN-25MAY15-B71.5,KDEN,KXHIGHDEN,71.5,no,0,0.02,3860.0,2025-05-16,0,69.00
KXHIGHDEN-25MAY15-B69.5,KDEN,KXHIGHDEN,69.5,yes,1,0.99,7752.0,2025-05-16,0,69.00
KXHIGHDEN-25MAY15-B67.5,KDEN,KXHIGHDEN,67.5,no,0,0.01,11300.0,2025-05-16,0,69.00
KXHIGHDEN-25MAY15-B65.5,KDEN,KXHIGHDEN,65.5,no,0,0.01,4948.0,2025-05-16,0,69.00
KXHIGHDEN-25MAY14-T80,KDEN,KXHIGHDEN,80.0,no,0,0.02,433.0,2025-05-15,0,73.00
KXHIGHDEN-25MAY14-T73,KDEN,KXHIGHDEN,73.0,no,0,0.01,20160.0,2025-05-15,0,73.00
KXHIGHDEN-25MAY14-B79.5,KDEN,KXHIGHDEN,79.5,no,0,0.04,2502.0,2025-05-15,0,73.00
KXHIGHDEN-25MAY14-B77.5,KDEN,KXHIGHDEN,77.5,no,0,0.01,8334.0,2025-05-15,0,73.00
KXHIGHDEN-25MAY14-B75.5,KDEN,KXHIGHDEN,75.5,no,0,0.01,13974.0,2025-05-15,0,73.00
KXHIGHDEN-25MAY14-B73.5,KDEN,KXHIGHDEN,73.5,yes,1,0.99,13488.0,2025-05-15,0,73.00
KXHIGHDEN-25MAY13-T88,KDEN,KXHIGHDEN,88.0,no,0,0.01,8789.0,2025-05-14,0,85.00
KXHIGHDEN-25MAY13-T81,KDEN,KXHIGHDEN,81.0,no,0,0.03,15.0,2025-05-14,0,85.00
KXHIGHDEN-25MAY13-B87.5,KDEN,KXHIGHDEN,87.5,no,0,0.01,9705.0,2025-05-14,0,85.00
KXHIGHDEN-25MAY13-B85.5,KDEN,KXHIGHDEN,85.5,yes,1,0.99,8551.0,2025-05-14,0,85.00
KXHIGHDEN-25MAY13-B83.5,KDEN,KXHIGHDEN,83.5,no,0,0.03,7640.0,2025-05-14,0,85.00
KXHIGHDEN-25MAY13-B81.5,KDEN,KXHIGHDEN,81.5,no,0,0.02,226.0,2025-05-14,0,85.00
KXHIGHDEN-25MAY12-T89,KDEN,KXHIGHDEN,89.0,no,0,0.01,4570.0,2025-05-13,0,86.00
KXHIGHDEN-25MAY12-T82,KDEN,KXHIGHDEN,82.0,no,0,0.0,0.0,2025-05-13,0,86.00
KXHIGHDEN-25MAY12-B88.5,KDEN,KXHIGHDEN,88.5,no,0,0.01,6098.0,2025-05-13,0,86.00
KXHIGHDEN-25MAY12-B86.5,KDEN,KXHIGHDEN,86.5,yes,1,0.99,8394.0,2025-05-13,0,86.00
KXHIGHDEN-25MAY12-B84.5,KDEN,KXHIGHDEN,84.5,no,0,0.01,10912.0,2025-05-13,0,86.00
KXHIGHDEN-25MAY12-B82.5,KDEN,KXHIGHDEN,82.5,no,0,0.02,393.0,2025-05-13,0,86.00
KXHIGHDEN-25MAY11-T86,KDEN,KXHIGHDEN,86.0,no,0,0.01,4690.0,2025-05-12,0,84.00
KXHIGHDEN-25MAY11-T79,KDEN,KXHIGHDEN,79.0,no,0,0.01,605.0,2025-05-12,0,84.00
KXHIGHDEN-25MAY11-B85.5,KDEN,KXHIGHDEN,85.5,no,0,0.01,6093.0,2025-05-12,0,84.00
KXHIGHDEN-25MAY11-B83.5,KDEN,KXHIGHDEN,83.5,yes,1,0.99,7855.0,2025-05-12,0,84.00
KXHIGHDEN-25MAY11-B81.5,KDEN,KXHIGHDEN,81.5,no,0,0.01,1926.0,2025-05-12,0,84.00
KXHIGHDEN-25MAY11-B79.5,KDEN,KXHIGHDEN,79.5,no,0,0.01,368.0,2025-05-12,0,84.00
KXHIGHDEN-25MAY10-T82,KDEN,KXHIGHDEN,82.0,no,0,0.01,1820.0,2025-05-11,0,78.00
KXHIGHDEN-25MAY10-T75,KDEN,KXHIGHDEN,75.0,no,0,0.01,593.0,2025-05-11,0,78.00
KXHIGHDEN-25MAY10-B81.5,KDEN,KXHIGHDEN,81.5,no,0,0.01,5970.0,2025-05-11,0,78.00
KXHIGHDEN-25MAY10-B79.5,KDEN,KXHIGHDEN,79.5,no,0,0.01,10357.0,2025-05-11,0,78.00
KXHIGHDEN-25MAY10-B77.5,KDEN,KXHIGHDEN,77.5,yes,1,0.99,11806.0,2025-05-11,0,78.00
KXHIGHDEN-25MAY10-B75.5,KDEN,KXHIGHDEN,75.5,no,0,0.01,3249.0,2025-05-11,0,78.00
KXHIGHDEN-25MAY09-T77,KDEN,KXHIGHDEN,77.0,no,0,0.03,2407.0,2025-05-10,0,73.00
KXHIGHDEN-25MAY09-B76.5,KDEN,KXHIGHDEN,76.5,no,0,0.01,11426.0,2025-05-10,0,73.00
KXHIGHDEN-25MAY09-B74.5,KDEN,KXHIGHDEN,74.5,no,0,0.01,17670.0,2025-05-10,0,73.00
KXHIGHDEN-25MAY09-B72.5,KDEN,KXHIGHDEN,72.5,yes,1,0.99,19335.0,2025-05-10,0,73.00
KXHIGHDEN-25MAY09-B70.5,KDEN,KXHIGHDEN,70.5,no,0,0.04,3791.0,2025-05-10,0,73.00
KXHIGHDEN-25MAY09-T70,KDEN,KXHIGHDEN,70.0,no,0,0.01,946.0,2025-05-10,0,73.00
KXHIGHDEN-25MAY08-T72,KDEN,KXHIGHDEN,72.0,no,0,0.01,4857.0,2025-05-09,0,68.00
KXHIGHDEN-25MAY08-B71.5,KDEN,KXHIGHDEN,71.5,no,0,0.02,6868.0,2025-05-09,0,68.00
KXHIGHDEN-25MAY08-B69.5,KDEN,KXHIGHDEN,69.5,no,0,0.01,13767.0,2025-05-09,0,68.00
KXHIGHDEN-25MAY08-B67.5,KDEN,KXHIGHDEN,67.5,yes,1,0.99,15066.0,2025-05-09,0,68.00
KXHIGHDEN-25MAY08-B65.5,KDEN,KXHIGHDEN,65.5,no,0,0.02,11013.0,2025-05-09,0,68.00
KXHIGHDEN-25MAY08-T65,KDEN,KXHIGHDEN,65.0,no,0,0.01,3035.0,2025-05-09,0,68.00
KXHIGHDEN-25MAY07-T62,KDEN,KXHIGHDEN,62.0,no,0,0.03,626.0,2025-05-08,0,56.00
KXHIGHDEN-25MAY07-B61.5,KDEN,KXHIGHDEN,61.5,no,0,0.01,2675.0,2025-05-08,0,56.00
KXHIGHDEN-25MAY07-B59.5,KDEN,KXHIGHDEN,59.5,no,0,0.01,4246.0,2025-05-08,0,56.00
KXHIGHDEN-25MAY07-B57.5,KDEN,KXHIGHDEN,57.5,no,0,0.01,9695.0,2025-05-08,0,56.00
KXHIGHDEN-25MAY07-B55.5,KDEN,KXHIGHDEN,55.5,yes,1,0.99,6527.0,2025-05-08,0,56.00
KXHIGHDEN-25MAY07-T55,KDEN,KXHIGHDEN,55.0,no,0,0.01,21588.0,2025-05-08,0,56.00
KXHIGHDEN-25MAY06-T57,KDEN,KXHIGHDEN,57.0,no,0,0.01,6577.0,2025-05-07,0,49.00
KXHIGHDEN-25MAY06-B56.5,KDEN,KXHIGHDEN,56.5,no,0,0.01,3146.0,2025-05-07,0,49.00
KXHIGHDEN-25MAY06-B54.5,KDEN,KXHIGHDEN,54.5,no,0,0.01,8664.0,2025-05-07,0,49.00
KXHIGHDEN-25MAY06-B52.5,KDEN,KXHIGHDEN,52.5,no,0,0.01,10853.0,2025-05-07,0,49.00
KXHIGHDEN-25MAY06-B50.5,KDEN,KXHIGHDEN,50.5,no,0,0.04,7724.0,2025-05-07,0,49.00
KXHIGHDEN-25MAY06-T50,KDEN,KXHIGHDEN,50.0,yes,1,0.99,17881.0,2025-05-07,0,49.00
KXHIGHDEN-25MAY05-T63,KDEN,KXHIGHDEN,63.0,yes,1,0.99,19452.0,2025-05-06,0,68.00
KXHIGHDEN-25MAY05-B62.5,KDEN,KXHIGHDEN,62.5,no,0,0.01,10951.0,2025-05-06,0,68.00
KXHIGHDEN-25MAY05-B60.5,KDEN,KXHIGHDEN,60.5,no,0,0.01,4285.0,2025-05-06,0,68.00
KXHIGHDEN-25MAY05-T56,KDEN,KXHIGHDEN,56.0,no,0,0.01,5.0,2025-05-06,0,68.00
KXHIGHDEN-25MAY05-B58.5,KDEN,KXHIGHDEN,58.5,no,0,0.01,1437.0,2025-05-06,0,68.00
KXHIGHDEN-25MAY05-B56.5,KDEN,KXHIGHDEN,56.5,no,0,0.01,5.0,2025-05-06,0,68.00
KXHIGHDEN-25MAY04-T78,KDEN,KXHIGHDEN,78.0,yes,1,0.99,13552.0,2025-05-05,0,80.00
KXHIGHDEN-25MAY04-B77.5,KDEN,KXHIGHDEN,77.5,no,0,0.01,9085.0,2025-05-05,0,80.00
KXHIGHDEN-25MAY04-B75.5,KDEN,KXHIGHDEN,75.5,no,0,0.01,5731.0,2025-05-05,0,80.00
KXHIGHDEN-25MAY04-B73.5,KDEN,KXHIGHDEN,73.5,no,0,0.01,142.0,2025-05-05,0,80.00
KXHIGHDEN-25MAY04-B71.5,KDEN,KXHIGHDEN,71.5,no,0,0.01,279.0,2025-05-05,0,80.00
KXHIGHDEN-25MAY04-T71,KDEN,KXHIGHDEN,71.0,no,0,0.01,279.0,2025-05-05,0,80.00
KXHIGHDEN-25MAY03-T79,KDEN,KXHIGHDEN,79.0,no,0,0.01,9731.0,2025-05-04,0,77.00
